SITE_ID,TIMESTAMP,NDVI
CN-Sw2,2000-12-01,0.1693
CN-Sw2,2001-01-01,NA
CN-Sw2,2001-02-01,0.149
CN-Sw2,2001-03-01,NA
CN-Sw2,2001-04-01,NA
CN-Sw2,2001-05-01,NA
CN-Sw2,2001-06-01,NA
CN-Sw2,2001-07-01,0.28450000000000003
CN-Sw2,2001-08-01,0.2822
CN-Sw2,2001-09-01,0.2692
CN-Sw2,2001-10-01,0.19770000000000001
CN-Sw2,2001-11-01,0.1864
CN-Sw2,2001-12-01,NA
CN-Sw2,2002-01-01,NA
CN-Sw2,2002-02-01,NA
CN-Sw2,2002-03-01,0.1507
CN-Sw2,2002-04-01,0.1671
CN-Sw2,2002-05-01,0.24530000000000002
CN-Sw2,2002-06-01,0.29259999999999997
CN-Sw2,2002-07-01,0.26990000000000003
CN-Sw2,2002-08-01,0.24425000000000002
CN-Sw2,2002-09-01,0.26380000000000003
CN-Sw2,2002-10-01,0.20020000000000002
CN-Sw2,2002-11-01,0.1887
CN-Sw2,2002-12-01,0.0697
CN-Sw2,2003-01-01,NA
CN-Sw2,2003-02-01,NA
CN-Sw2,2003-03-01,0.1827
CN-Sw2,2003-04-01,0.1926
CN-Sw2,2003-05-01,0.28405
CN-Sw2,2003-06-01,0.31505000000000005
CN-Sw2,2003-07-01,0.32355
CN-Sw2,2003-08-01,0.39360000000000006
CN-Sw2,2003-09-01,0.3105
CN-Sw2,2003-10-01,0.2079
CN-Sw2,2003-11-01,0.16705000000000003
CN-Sw2,2003-12-01,0.18115
CN-Sw2,2004-01-01,0.1744
CN-Sw2,2004-02-01,0.182
CN-Sw2,2004-03-01,0.15655000000000002
CN-Sw2,2004-04-01,0.18235
CN-Sw2,2004-05-01,0.2741
CN-Sw2,2004-06-01,0.29390000000000005
CN-Sw2,2004-07-01,0.29195000000000004
CN-Sw2,2004-08-01,0.3824
CN-Sw2,2004-09-01,0.25175000000000003
CN-Sw2,2004-10-01,0.19675
CN-Sw2,2004-11-01,0.18680000000000002
CN-Sw2,2004-12-01,0.17120000000000002
CN-Sw2,2005-01-01,NA
CN-Sw2,2005-02-01,0.1429
CN-Sw2,2005-03-01,0.1634
CN-Sw2,2005-04-01,0.15295
CN-Sw2,2005-05-01,0.17160000000000003
CN-Sw2,2005-06-01,0.1685
CN-Sw2,2005-07-01,0.17175
CN-Sw2,2005-08-01,0.2681
CN-Sw2,2005-09-01,0.21015
CN-Sw2,2005-10-01,0.16770000000000002
CN-Sw2,2005-11-01,0.16165000000000002
CN-Sw2,2005-12-01,NA
CN-Sw2,2006-01-01,0.0755
CN-Sw2,2006-02-01,0.1223
CN-Sw2,2006-03-01,0.1535
CN-Sw2,2006-04-01,0.1537
CN-Sw2,2006-05-01,0.1585
CN-Sw2,2006-06-01,0.1885
CN-Sw2,2006-07-01,0.2172
CN-Sw2,2006-08-01,0.28405
CN-Sw2,2006-09-01,0.2089
CN-Sw2,2006-10-01,0.1728
CN-Sw2,2006-11-01,0.14955000000000002
CN-Sw2,2006-12-01,NA
CN-Sw2,2007-01-01,NA
CN-Sw2,2007-02-01,0.1421
CN-Sw2,2007-03-01,0.157
CN-Sw2,2007-04-01,0.1534
CN-Sw2,2007-05-01,0.1816
CN-Sw2,2007-06-01,0.21605000000000002
CN-Sw2,2007-07-01,0.2479
CN-Sw2,2007-08-01,0.24565000000000003
CN-Sw2,2007-09-01,0.23450000000000001
CN-Sw2,2007-10-01,0.2064
CN-Sw2,2007-11-01,0.15435000000000001
CN-Sw2,2007-12-01,0.1676
CN-Sw2,2008-01-01,0.14650000000000002
CN-Sw2,2008-02-01,0.1017
CN-Sw2,2008-03-01,0.1552
CN-Sw2,2008-04-01,0.1632
CN-Sw2,2008-05-01,0.19695000000000001
CN-Sw2,2008-06-01,0.20285000000000003
CN-Sw2,2008-07-01,0.31695
CN-Sw2,2008-08-01,0.42715000000000003
CN-Sw2,2008-09-01,0.3023
CN-Sw2,2008-10-01,0.21530000000000002
CN-Sw2,2008-11-01,0.1607
CN-Sw2,2008-12-01,NA
CN-Sw2,2009-01-01,NA
CN-Sw2,2009-02-01,0.1528
CN-Sw2,2009-03-01,0.1516
CN-Sw2,2009-04-01,0.18515
CN-Sw2,2009-05-01,0.2626
CN-Sw2,2009-06-01,0.23275
CN-Sw2,2009-07-01,0.22345
CN-Sw2,2009-08-01,0.2459
CN-Sw2,2009-09-01,0.23105000000000003
CN-Sw2,2009-10-01,0.1772
CN-Sw2,2009-11-01,0.1658
CN-Sw2,2009-12-01,0.1453
CN-Sw2,2010-01-01,NA
CN-Sw2,2010-02-01,0.1516
CN-Sw2,2010-03-01,0.14070000000000002
CN-Sw2,2010-04-01,0.14455
CN-Sw2,2010-05-01,0.2061
CN-Sw2,2010-06-01,0.2379
CN-Sw2,2010-07-01,0.24445
CN-Sw2,2010-08-01,0.33065
CN-Sw2,2010-09-01,0.36485
CN-Sw2,2010-10-01,0.26280000000000003
CN-Sw2,2010-11-01,0.2235
CN-Sw2,2010-12-01,0.1437
CN-Sw2,2011-01-01,NA
CN-Sw2,2011-02-01,0.1368
CN-Sw2,2011-03-01,0.14075000000000001
CN-Sw2,2011-04-01,0.15715
CN-Sw2,2011-05-01,0.21745
CN-Sw2,2011-06-01,0.2142
CN-Sw2,2011-07-01,0.24505
CN-Sw2,2011-08-01,0.2911
CN-Sw2,2011-09-01,0.24635
CN-Sw2,2011-10-01,0.21980000000000002
CN-Sw2,2011-11-01,0.15660000000000002
CN-Sw2,2011-12-01,NA
CN-Sw2,2012-01-01,NA
CN-Sw2,2012-02-01,0.1502
CN-Sw2,2012-03-01,0.15105000000000002
CN-Sw2,2012-04-01,0.1725
CN-Sw2,2012-05-01,0.21860000000000002
CN-Sw2,2012-06-01,0.2546
CN-Sw2,2012-07-01,0.44045
CN-Sw2,2012-08-01,0.45455
CN-Sw2,2012-09-01,0.30310000000000004
CN-Sw2,2012-10-01,0.20865
CN-Sw2,2012-11-01,NA
CN-Sw2,2012-12-01,NA
CN-Sw2,2013-01-01,NA
CN-Sw2,2013-02-01,NA
CN-Sw2,2013-03-01,0.18730000000000002
CN-Sw2,2013-04-01,0.175
CN-Sw2,2013-05-01,0.20950000000000002
CN-Sw2,2013-06-01,0.2746
CN-Sw2,2013-07-01,0.38815
CN-Sw2,2013-08-01,0.3881
CN-Sw2,2013-09-01,0.2943
CN-Sw2,2013-10-01,0.2412
CN-Sw2,2013-11-01,0.18185
CN-Sw2,2013-12-01,0.17835
CN-Sw2,2014-01-01,0.15625
CN-Sw2,2014-02-01,0.159
CN-Sw2,2014-03-01,0.15735
CN-Sw2,2014-04-01,0.18080000000000002
CN-Sw2,2014-05-01,0.1983
CN-Sw2,2014-06-01,0.22870000000000001
CN-Sw2,2014-07-01,0.22625
CN-Sw2,2014-08-01,0.23745
CN-Sw2,2014-09-01,0.241
CN-Sw2,2014-10-01,0.2029
CN-Sw2,2014-11-01,0.16405000000000003
CN-Sw2,2014-12-01,0.1338
CZ-BK1,2000-02-01,NA
CZ-BK1,2000-03-01,NA
CZ-BK1,2000-04-01,0.61155
CZ-BK1,2000-05-01,0.83025
CZ-BK1,2000-06-01,0.85645
CZ-BK1,2000-07-01,0.8555
CZ-BK1,2000-08-01,0.8373
CZ-BK1,2000-09-01,0.8244
CZ-BK1,2000-10-01,0.77745
CZ-BK1,2000-11-01,0.802
CZ-BK1,2000-12-01,0.8385
CZ-BK1,2001-01-01,NA
CZ-BK1,2001-02-01,0.7240000000000001
CZ-BK1,2001-03-01,NA
CZ-BK1,2001-04-01,NA
CZ-BK1,2001-05-01,NA
CZ-BK1,2001-06-01,NA
CZ-BK1,2001-07-01,0.7675000000000001
CZ-BK1,2001-08-01,0.8715
CZ-BK1,2001-09-01,0.8601000000000001
CZ-BK1,2001-10-01,0.6928000000000001
CZ-BK1,2001-11-01,0.7591
CZ-BK1,2001-12-01,NA
CZ-BK1,2002-01-01,NA
CZ-BK1,2002-02-01,NA
CZ-BK1,2002-03-01,0.5561
CZ-BK1,2002-04-01,0.7221000000000001
CZ-BK1,2002-05-01,0.82365
CZ-BK1,2002-06-01,0.86595
CZ-BK1,2002-07-01,0.8791
CZ-BK1,2002-08-01,0.9054500000000001
CZ-BK1,2002-09-01,0.8169500000000001
CZ-BK1,2002-10-01,NA
CZ-BK1,2002-11-01,0.8537
CZ-BK1,2002-12-01,NA
CZ-BK1,2003-01-01,NA
CZ-BK1,2003-02-01,NA
CZ-BK1,2003-03-01,0.6815
CZ-BK1,2003-04-01,0.6595
CZ-BK1,2003-05-01,0.84395
CZ-BK1,2003-06-01,0.85755
CZ-BK1,2003-07-01,0.8564
CZ-BK1,2003-08-01,0.86985
CZ-BK1,2003-09-01,0.8579
CZ-BK1,2003-10-01,0.8167000000000001
CZ-BK1,2003-11-01,0.8743000000000001
CZ-BK1,2003-12-01,0.7362000000000001
CZ-BK1,2004-01-01,NA
CZ-BK1,2004-02-01,NA
CZ-BK1,2004-03-01,0.5003500000000001
CZ-BK1,2004-04-01,0.5483
CZ-BK1,2004-05-01,0.7667
CZ-BK1,2004-06-01,0.8764000000000001
CZ-BK1,2004-07-01,0.8787
CZ-BK1,2004-08-01,0.8434
CZ-BK1,2004-09-01,0.8408
CZ-BK1,2004-10-01,0.8071
CZ-BK1,2004-11-01,NA
CZ-BK1,2004-12-01,NA
CZ-BK1,2005-01-01,NA
CZ-BK1,2005-02-01,NA
CZ-BK1,2005-03-01,0.5282
CZ-BK1,2005-04-01,0.7173
CZ-BK1,2005-05-01,0.7922500000000001
CZ-BK1,2005-06-01,0.8478000000000001
CZ-BK1,2005-07-01,NA
CZ-BK1,2005-08-01,0.86955
CZ-BK1,2005-09-01,0.8728500000000001
CZ-BK1,2005-10-01,0.8553000000000001
CZ-BK1,2005-11-01,0.7942
CZ-BK1,2005-12-01,NA
CZ-BK1,2006-01-01,NA
CZ-BK1,2006-02-01,NA
CZ-BK1,2006-03-01,NA
CZ-BK1,2006-04-01,0.6029
CZ-BK1,2006-05-01,NA
CZ-BK1,2006-06-01,0.8247500000000001
CZ-BK1,2006-07-01,0.8672
CZ-BK1,2006-08-01,0.8281000000000001
CZ-BK1,2006-09-01,0.8456000000000001
CZ-BK1,2006-10-01,0.8033
CZ-BK1,2006-11-01,0.8442000000000001
CZ-BK1,2006-12-01,NA
CZ-BK1,2007-01-01,0.8681000000000001
CZ-BK1,2007-02-01,NA
CZ-BK1,2007-03-01,0.75135
CZ-BK1,2007-04-01,0.7544
CZ-BK1,2007-05-01,0.7150000000000001
CZ-BK1,2007-06-01,0.8461000000000001
CZ-BK1,2007-07-01,0.8562000000000001
CZ-BK1,2007-08-01,0.90605
CZ-BK1,2007-09-01,0.7278
CZ-BK1,2007-10-01,0.8320000000000001
CZ-BK1,2007-11-01,NA
CZ-BK1,2007-12-01,NA
CZ-BK1,2008-01-01,0.4328
CZ-BK1,2008-02-01,0.8632000000000001
CZ-BK1,2008-03-01,0.6862
CZ-BK1,2008-04-01,0.78085
CZ-BK1,2008-05-01,0.8289
CZ-BK1,2008-06-01,0.8629500000000001
CZ-BK1,2008-07-01,0.8784500000000001
CZ-BK1,2008-08-01,0.8541000000000001
CZ-BK1,2008-09-01,0.8267500000000001
CZ-BK1,2008-10-01,0.7379500000000001
CZ-BK1,2008-11-01,NA
CZ-BK1,2008-12-01,NA
CZ-BK1,2009-01-01,NA
CZ-BK1,2009-02-01,NA
CZ-BK1,2009-03-01,0.663
CZ-BK1,2009-04-01,0.7481500000000001
CZ-BK1,2009-05-01,0.81545
CZ-BK1,2009-06-01,0.8562500000000001
CZ-BK1,2009-07-01,0.8724500000000001
CZ-BK1,2009-08-01,0.88225
CZ-BK1,2009-09-01,0.8472500000000001
CZ-BK1,2009-10-01,0.8669
CZ-BK1,2009-11-01,0.76175
CZ-BK1,2009-12-01,0.8497
CZ-BK1,2010-01-01,NA
CZ-BK1,2010-02-01,0.8121
CZ-BK1,2010-03-01,0.7447
CZ-BK1,2010-04-01,0.78765
CZ-BK1,2010-05-01,0.8585
CZ-BK1,2010-06-01,0.82625
CZ-BK1,2010-07-01,0.8372
CZ-BK1,2010-08-01,0.8429500000000001
CZ-BK1,2010-09-01,0.8492500000000001
CZ-BK1,2010-10-01,0.8324
CZ-BK1,2010-11-01,0.8743000000000001
CZ-BK1,2010-12-01,NA
CZ-BK1,2011-01-01,NA
CZ-BK1,2011-02-01,0.6737000000000001
CZ-BK1,2011-03-01,0.74675
CZ-BK1,2011-04-01,0.8026
CZ-BK1,2011-05-01,0.8245
CZ-BK1,2011-06-01,0.7331000000000001
CZ-BK1,2011-07-01,0.8190000000000001
CZ-BK1,2011-08-01,0.8905500000000001
CZ-BK1,2011-09-01,0.87585
CZ-BK1,2011-10-01,0.8194
CZ-BK1,2011-11-01,0.83415
CZ-BK1,2011-12-01,NA
CZ-BK1,2012-01-01,NA
CZ-BK1,2012-02-01,NA
CZ-BK1,2012-03-01,0.78485
CZ-BK1,2012-04-01,0.76115
CZ-BK1,2012-05-01,0.8399000000000001
CZ-BK1,2012-06-01,0.87805
CZ-BK1,2012-07-01,0.8991
CZ-BK1,2012-08-01,0.87225
CZ-BK1,2012-09-01,0.8628500000000001
CZ-BK1,2012-10-01,0.9036
CZ-BK1,2012-11-01,0.8463
CZ-BK1,2012-12-01,0.9232
CZ-BK1,2013-01-01,NA
CZ-BK1,2013-02-01,0.5569000000000001
CZ-BK1,2013-03-01,NA
CZ-BK1,2013-04-01,0.7031000000000001
CZ-BK1,2013-05-01,0.8469
CZ-BK1,2013-06-01,0.85835
CZ-BK1,2013-07-01,0.9147000000000001
CZ-BK1,2013-08-01,0.857
CZ-BK1,2013-09-01,0.8912
CZ-BK1,2013-10-01,0.8372
CZ-BK1,2013-11-01,0.8887500000000002
CZ-BK1,2013-12-01,0.8976000000000001
CZ-BK1,2014-01-01,0.8075
CZ-BK1,2014-02-01,0.77955
CZ-BK1,2014-03-01,0.8230500000000001
CZ-BK1,2014-04-01,0.77705
CZ-BK1,2014-05-01,0.8169500000000001
CZ-BK1,2014-06-01,0.8682000000000001
CZ-BK1,2014-07-01,0.766
CZ-BK1,2014-08-01,0.86465
CZ-BK1,2014-09-01,0.8479000000000001
CZ-BK1,2014-10-01,0.8797
CZ-BK1,2014-11-01,0.8216
CZ-BK1,2014-12-01,0.8200500000000001
CZ-BK2,2000-02-01,NA
CZ-BK2,2000-03-01,NA
CZ-BK2,2000-04-01,0.49355000000000004
CZ-BK2,2000-05-01,0.8451000000000001
CZ-BK2,2000-06-01,0.8443
CZ-BK2,2000-07-01,0.9057000000000001
CZ-BK2,2000-08-01,0.8078500000000001
CZ-BK2,2000-09-01,0.8006
CZ-BK2,2000-10-01,0.7363
CZ-BK2,2000-11-01,0.5751000000000001
CZ-BK2,2000-12-01,0.6411
CZ-BK2,2001-01-01,NA
CZ-BK2,2001-02-01,0.4575
CZ-BK2,2001-03-01,NA
CZ-BK2,2001-04-01,NA
CZ-BK2,2001-05-01,NA
CZ-BK2,2001-06-01,NA
CZ-BK2,2001-07-01,0.8344
CZ-BK2,2001-08-01,0.8356
CZ-BK2,2001-09-01,0.788
CZ-BK2,2001-10-01,0.5876
CZ-BK2,2001-11-01,0.6657000000000001
CZ-BK2,2001-12-01,NA
CZ-BK2,2002-01-01,NA
CZ-BK2,2002-02-01,NA
CZ-BK2,2002-03-01,0.4577
CZ-BK2,2002-04-01,0.6916
CZ-BK2,2002-05-01,0.8593000000000001
CZ-BK2,2002-06-01,0.86975
CZ-BK2,2002-07-01,0.8703000000000001
CZ-BK2,2002-08-01,0.8614
CZ-BK2,2002-09-01,0.7807
CZ-BK2,2002-10-01,NA
CZ-BK2,2002-11-01,0.53905
CZ-BK2,2002-12-01,0.6277
CZ-BK2,2003-01-01,NA
CZ-BK2,2003-02-01,NA
CZ-BK2,2003-03-01,0.5375
CZ-BK2,2003-04-01,0.58135
CZ-BK2,2003-05-01,0.8531
CZ-BK2,2003-06-01,0.8371500000000001
CZ-BK2,2003-07-01,0.8077000000000001
CZ-BK2,2003-08-01,0.81005
CZ-BK2,2003-09-01,0.8782000000000001
CZ-BK2,2003-10-01,0.7702
CZ-BK2,2003-11-01,0.6616500000000001
CZ-BK2,2003-12-01,0.5631
CZ-BK2,2004-01-01,NA
CZ-BK2,2004-02-01,NA
CZ-BK2,2004-03-01,0.2978
CZ-BK2,2004-04-01,0.55315
CZ-BK2,2004-05-01,NA
CZ-BK2,2004-06-01,0.8813
CZ-BK2,2004-07-01,0.8449500000000001
CZ-BK2,2004-08-01,0.82615
CZ-BK2,2004-09-01,0.81365
CZ-BK2,2004-10-01,0.75375
CZ-BK2,2004-11-01,NA
CZ-BK2,2004-12-01,NA
CZ-BK2,2005-01-01,NA
CZ-BK2,2005-02-01,NA
CZ-BK2,2005-03-01,0.5563
CZ-BK2,2005-04-01,0.7127
CZ-BK2,2005-05-01,0.75735
CZ-BK2,2005-06-01,0.8427
CZ-BK2,2005-07-01,0.8669
CZ-BK2,2005-08-01,0.88075
CZ-BK2,2005-09-01,0.8066500000000001
CZ-BK2,2005-10-01,0.8313
CZ-BK2,2005-11-01,0.6803
CZ-BK2,2005-12-01,NA
CZ-BK2,2006-01-01,NA
CZ-BK2,2006-02-01,NA
CZ-BK2,2006-03-01,NA
CZ-BK2,2006-04-01,0.48310000000000003
CZ-BK2,2006-05-01,0.42350000000000004
CZ-BK2,2006-06-01,0.8455
CZ-BK2,2006-07-01,0.89265
CZ-BK2,2006-08-01,0.8126500000000001
CZ-BK2,2006-09-01,0.7838
CZ-BK2,2006-10-01,0.7503000000000001
CZ-BK2,2006-11-01,0.5970500000000001
CZ-BK2,2006-12-01,NA
CZ-BK2,2007-01-01,0.5651
CZ-BK2,2007-02-01,NA
CZ-BK2,2007-03-01,0.74165
CZ-BK2,2007-04-01,0.6432
CZ-BK2,2007-05-01,0.77725
CZ-BK2,2007-06-01,0.89005
CZ-BK2,2007-07-01,0.8234
CZ-BK2,2007-08-01,0.8293
CZ-BK2,2007-09-01,0.80825
CZ-BK2,2007-10-01,0.8274
CZ-BK2,2007-11-01,NA
CZ-BK2,2007-12-01,NA
CZ-BK2,2008-01-01,NA
CZ-BK2,2008-02-01,NA
CZ-BK2,2008-03-01,0.32585000000000003
CZ-BK2,2008-04-01,0.3542
CZ-BK2,2008-05-01,0.79125
CZ-BK2,2008-06-01,0.80625
CZ-BK2,2008-07-01,0.83015
CZ-BK2,2008-08-01,0.8051
CZ-BK2,2008-09-01,0.7334499999999999
CZ-BK2,2008-10-01,0.7166000000000001
CZ-BK2,2008-11-01,NA
CZ-BK2,2008-12-01,NA
CZ-BK2,2009-01-01,NA
CZ-BK2,2009-02-01,NA
CZ-BK2,2009-03-01,NA
CZ-BK2,2009-04-01,0.61675
CZ-BK2,2009-05-01,0.7925500000000001
CZ-BK2,2009-06-01,0.8317
CZ-BK2,2009-07-01,0.8388
CZ-BK2,2009-08-01,0.83845
CZ-BK2,2009-09-01,0.8193
CZ-BK2,2009-10-01,0.6425000000000001
CZ-BK2,2009-11-01,0.5995
CZ-BK2,2009-12-01,0.6357
CZ-BK2,2010-01-01,NA
CZ-BK2,2010-02-01,NA
CZ-BK2,2010-03-01,0.41850000000000004
CZ-BK2,2010-04-01,0.68225
CZ-BK2,2010-05-01,0.75
CZ-BK2,2010-06-01,0.81745
CZ-BK2,2010-07-01,0.8054
CZ-BK2,2010-08-01,0.8468500000000001
CZ-BK2,2010-09-01,0.7362500000000001
CZ-BK2,2010-10-01,0.2838
CZ-BK2,2010-11-01,0.6914
CZ-BK2,2010-12-01,NA
CZ-BK2,2011-01-01,NA
CZ-BK2,2011-02-01,0.49970000000000003
CZ-BK2,2011-03-01,0.44495000000000007
CZ-BK2,2011-04-01,0.60425
CZ-BK2,2011-05-01,0.7834000000000001
CZ-BK2,2011-06-01,0.8456
CZ-BK2,2011-07-01,0.8044
CZ-BK2,2011-08-01,0.8210000000000001
CZ-BK2,2011-09-01,0.8149500000000001
CZ-BK2,2011-10-01,0.7539
CZ-BK2,2011-11-01,0.6855500000000001
CZ-BK2,2011-12-01,NA
CZ-BK2,2012-01-01,NA
CZ-BK2,2012-02-01,NA
CZ-BK2,2012-03-01,0.1907
CZ-BK2,2012-04-01,0.49235000000000007
CZ-BK2,2012-05-01,0.8206
CZ-BK2,2012-06-01,0.8735
CZ-BK2,2012-07-01,0.8578000000000001
CZ-BK2,2012-08-01,0.80165
CZ-BK2,2012-09-01,0.79005
CZ-BK2,2012-10-01,0.74455
CZ-BK2,2012-11-01,0.6884
CZ-BK2,2012-12-01,NA
CZ-BK2,2013-01-01,NA
CZ-BK2,2013-02-01,NA
CZ-BK2,2013-03-01,NA
CZ-BK2,2013-04-01,0.5197
CZ-BK2,2013-05-01,0.8069000000000001
CZ-BK2,2013-06-01,0.8609500000000001
CZ-BK2,2013-07-01,0.8405
CZ-BK2,2013-08-01,0.8307500000000001
CZ-BK2,2013-09-01,0.7402000000000001
CZ-BK2,2013-10-01,0.7494000000000001
CZ-BK2,2013-11-01,0.68345
CZ-BK2,2013-12-01,0.5986
CZ-BK2,2014-01-01,0.42150000000000004
CZ-BK2,2014-02-01,0.5946500000000001
CZ-BK2,2014-03-01,0.66305
CZ-BK2,2014-04-01,0.71885
CZ-BK2,2014-05-01,0.8174000000000001
CZ-BK2,2014-06-01,0.8581500000000001
CZ-BK2,2014-07-01,0.8229500000000001
CZ-BK2,2014-08-01,0.8400000000000001
CZ-BK2,2014-09-01,0.80225
CZ-BK2,2014-10-01,0.8245
CZ-BK2,2014-11-01,0.68845
CZ-BK2,2014-12-01,0.61265
CZ-wet,2000-02-01,0.34340000000000004
CZ-wet,2000-03-01,0.38945
CZ-wet,2000-04-01,0.72905
CZ-wet,2000-05-01,0.7376
CZ-wet,2000-06-01,0.7664
CZ-wet,2000-07-01,0.8522000000000001
CZ-wet,2000-08-01,0.71665
CZ-wet,2000-09-01,0.7234
CZ-wet,2000-10-01,0.6264000000000001
CZ-wet,2000-11-01,0.6706000000000001
CZ-wet,2000-12-01,0.5735
CZ-wet,2001-01-01,NA
CZ-wet,2001-02-01,0.41650000000000004
CZ-wet,2001-03-01,NA
CZ-wet,2001-04-01,NA
CZ-wet,2001-05-01,NA
CZ-wet,2001-06-01,NA
CZ-wet,2001-07-01,0.8512000000000001
CZ-wet,2001-08-01,0.833
CZ-wet,2001-09-01,0.7784
CZ-wet,2001-10-01,NA
CZ-wet,2001-11-01,NA
CZ-wet,2001-12-01,NA
CZ-wet,2002-01-01,NA
CZ-wet,2002-02-01,NA
CZ-wet,2002-03-01,0.46950000000000003
CZ-wet,2002-04-01,0.6442000000000001
CZ-wet,2002-05-01,0.7314
CZ-wet,2002-06-01,0.84445
CZ-wet,2002-07-01,0.8367500000000001
CZ-wet,2002-08-01,0.40475000000000005
CZ-wet,2002-09-01,0.476
CZ-wet,2002-10-01,0.43610000000000004
CZ-wet,2002-11-01,0.40700000000000003
CZ-wet,2002-12-01,0.38730000000000003
CZ-wet,2003-01-01,NA
CZ-wet,2003-02-01,NA
CZ-wet,2003-03-01,0.33425000000000005
CZ-wet,2003-04-01,0.38
CZ-wet,2003-05-01,0.6816
CZ-wet,2003-06-01,0.8001
CZ-wet,2003-07-01,0.8064
CZ-wet,2003-08-01,0.8009000000000001
CZ-wet,2003-09-01,0.70075
CZ-wet,2003-10-01,0.5834
CZ-wet,2003-11-01,0.46275
CZ-wet,2003-12-01,0.36510000000000004
CZ-wet,2004-01-01,NA
CZ-wet,2004-02-01,0.3602
CZ-wet,2004-03-01,0.3771
CZ-wet,2004-04-01,0.7051000000000001
CZ-wet,2004-05-01,0.8555
CZ-wet,2004-06-01,0.7828
CZ-wet,2004-07-01,0.74955
CZ-wet,2004-08-01,0.7943
CZ-wet,2004-09-01,0.66055
CZ-wet,2004-10-01,0.4824
CZ-wet,2004-11-01,0.38770000000000004
CZ-wet,2004-12-01,0.45930000000000004
CZ-wet,2005-01-01,0.38370000000000004
CZ-wet,2005-02-01,NA
CZ-wet,2005-03-01,0.4363
CZ-wet,2005-04-01,0.64065
CZ-wet,2005-05-01,0.8273
CZ-wet,2005-06-01,0.7712000000000001
CZ-wet,2005-07-01,0.7567
CZ-wet,2005-08-01,0.798
CZ-wet,2005-09-01,0.8205500000000001
CZ-wet,2005-10-01,0.6745
CZ-wet,2005-11-01,NA
CZ-wet,2005-12-01,NA
CZ-wet,2006-01-01,NA
CZ-wet,2006-02-01,NA
CZ-wet,2006-03-01,-0.15180000000000002
CZ-wet,2006-04-01,0.6094
CZ-wet,2006-05-01,0.8449000000000001
CZ-wet,2006-06-01,0.8063500000000001
CZ-wet,2006-07-01,0.67925
CZ-wet,2006-08-01,0.75685
CZ-wet,2006-09-01,0.7516
CZ-wet,2006-10-01,0.7205
CZ-wet,2006-11-01,0.4761000000000001
CZ-wet,2006-12-01,0.40045000000000003
CZ-wet,2007-01-01,0.3729
CZ-wet,2007-02-01,0.37965000000000004
CZ-wet,2007-03-01,0.45690000000000003
CZ-wet,2007-04-01,0.5648500000000001
CZ-wet,2007-05-01,0.77335
CZ-wet,2007-06-01,0.8284
CZ-wet,2007-07-01,0.7502500000000001
CZ-wet,2007-08-01,0.8495
CZ-wet,2007-09-01,0.764
CZ-wet,2007-10-01,0.7223
CZ-wet,2007-11-01,0.33380000000000004
CZ-wet,2007-12-01,0.40390000000000004
CZ-wet,2008-01-01,0.4068
CZ-wet,2008-02-01,0.36605
CZ-wet,2008-03-01,0.3784
CZ-wet,2008-04-01,0.64905
CZ-wet,2008-05-01,0.74075
CZ-wet,2008-06-01,0.84735
CZ-wet,2008-07-01,0.7211000000000001
CZ-wet,2008-08-01,0.8022
CZ-wet,2008-09-01,0.67655
CZ-wet,2008-10-01,0.5597
CZ-wet,2008-11-01,NA
CZ-wet,2008-12-01,0.3398
CZ-wet,2009-01-01,0.3421
CZ-wet,2009-02-01,0.3395
CZ-wet,2009-03-01,0.4177
CZ-wet,2009-04-01,0.72655
CZ-wet,2009-05-01,0.8370000000000001
CZ-wet,2009-06-01,0.8441500000000001
CZ-wet,2009-07-01,0.7370000000000001
CZ-wet,2009-08-01,0.8522500000000001
CZ-wet,2009-09-01,0.7725
CZ-wet,2009-10-01,0.5171
CZ-wet,2009-11-01,0.4849
CZ-wet,2009-12-01,0.4531
CZ-wet,2010-01-01,NA
CZ-wet,2010-02-01,NA
CZ-wet,2010-03-01,0.4313
CZ-wet,2010-04-01,0.593
CZ-wet,2010-05-01,0.8547
CZ-wet,2010-06-01,0.86495
CZ-wet,2010-07-01,0.74005
CZ-wet,2010-08-01,0.79505
CZ-wet,2010-09-01,0.785
CZ-wet,2010-10-01,0.6528
CZ-wet,2010-11-01,0.46490000000000004
CZ-wet,2010-12-01,NA
CZ-wet,2011-01-01,NA
CZ-wet,2011-02-01,0.34635
CZ-wet,2011-03-01,0.356
CZ-wet,2011-04-01,0.60945
CZ-wet,2011-05-01,0.7944
CZ-wet,2011-06-01,0.81245
CZ-wet,2011-07-01,0.7786500000000001
CZ-wet,2011-08-01,0.7871000000000001
CZ-wet,2011-09-01,0.74345
CZ-wet,2011-10-01,0.7444000000000001
CZ-wet,2011-11-01,0.53895
CZ-wet,2011-12-01,0.4747
CZ-wet,2012-01-01,0.4747
CZ-wet,2012-02-01,NA
CZ-wet,2012-03-01,0.36915
CZ-wet,2012-04-01,0.5445
CZ-wet,2012-05-01,0.7814000000000001
CZ-wet,2012-06-01,0.8263
CZ-wet,2012-07-01,0.7757000000000001
CZ-wet,2012-08-01,0.7818
CZ-wet,2012-09-01,0.7453000000000001
CZ-wet,2012-10-01,0.5702
CZ-wet,2012-11-01,0.40390000000000004
CZ-wet,2012-12-01,0.37970000000000004
CZ-wet,2013-01-01,NA
